V1,V2,V3
-123.815551181102,44.4902506963788,380
-123.798818897638,44.4902506963788,387
-123.782086614173,44.4902506963788,486
-123.765354330709,44.4902506963788,483
-123.748622047244,44.4902506963788,487
-123.73188976378,44.4902506963788,502
-123.715157480315,44.4902506963788,484
-123.69842519685,44.4902506963788,533
-123.681692913386,44.4902506963788,509
-123.664960629921,44.4902506963788,444
-123.648228346457,44.4902506963788,438
-123.631496062992,44.4902506963788,437
-123.614763779528,44.4902506963788,478
-123.598031496063,44.4902506963788,478
-123.581299212598,44.4902506963788,543
-123.564566929134,44.4902506963788,594
-123.547834645669,44.4902506963788,660
-123.531102362205,44.4902506963788,783
-123.51437007874,44.4902506963788,777
-123.497637795276,44.4902506963788,550
-123.480905511811,44.4902506963788,328
-123.464173228346,44.4902506963788,208
-123.447440944882,44.4902506963788,169
-123.430708661417,44.4902506963788,200
-123.413976377953,44.4902506963788,191
-123.397244094488,44.4902506963788,164
-123.380511811024,44.4902506963788,122
-123.363779527559,44.4902506963788,100
-123.347047244094,44.4902506963788,86
-123.33031496063,44.4902506963788,78
-123.313582677165,44.4902506963788,75
-123.296850393701,44.4902506963788,74
-123.280118110236,44.4902506963788,74
-123.263385826772,44.4902506963788,74
-123.246653543307,44.4902506963788,71
-123.229921259843,44.4902506963788,71
-123.213188976378,44.4902506963788,71
-123.196456692913,44.4902506963788,74
-123.179724409449,44.4902506963788,76
-123.162992125984,44.4902506963788,78
-123.14625984252,44.4902506963788,76
-123.129527559055,44.4902506963788,76
-123.112795275591,44.4902506963788,77
-123.096062992126,44.4902506963788,77
-123.079330708661,44.4902506963788,78
-123.062598425197,44.4902506963788,78
-123.045866141732,44.4902506963788,79
-123.029133858268,44.4902506963788,82
-123.012401574803,44.4902506963788,83
-122.995669291339,44.4902506963788,85
-122.978937007874,44.4902506963788,89
-122.962204724409,44.4902506963788,96
-122.945472440945,44.4902506963788,109
-122.92874015748,44.4902506963788,179
-122.912007874016,44.4902506963788,188
-122.895275590551,44.4902506963788,175
-122.878543307087,44.4902506963788,142
-122.861811023622,44.4902506963788,181
-122.845078740157,44.4902506963788,168
-122.828346456693,44.4902506963788,142
-122.811614173228,44.4902506963788,136
-122.794881889764,44.4902506963788,136
-122.778149606299,44.4902506963788,209
-122.761417322835,44.4902506963788,235
-122.74468503937,44.4902506963788,191
-122.727952755906,44.4902506963788,218
-122.711220472441,44.4902506963788,261
-122.694488188976,44.4902506963788,279
-122.677755905512,44.4902506963788,389
-122.661023622047,44.4902506963788,465
-122.644291338583,44.4902506963788,533
-122.627559055118,44.4902506963788,633
-122.610826771654,44.4902506963788,729
-122.594094488189,44.4902506963788,852
-122.577362204724,44.4902506963788,1014
-122.56062992126,44.4902506963788,807
-122.543897637795,44.4902506963788,581
-122.527165354331,44.4902506963788,505
-122.510433070866,44.4902506963788,366
-122.493700787402,44.4902506963788,334
-122.476968503937,44.4902506963788,334
-122.460236220472,44.4902506963788,427
-122.443503937008,44.4902506963788,437
-122.426771653543,44.4902506963788,379
-122.410039370079,44.4902506963788,399
-122.393307086614,44.4902506963788,534
-122.37657480315,44.4902506963788,696
-122.359842519685,44.4902506963788,867
-122.34311023622,44.4902506963788,1039
-122.326377952756,44.4902506963788,1097
-122.309645669291,44.4902506963788,1220
-122.292913385827,44.4902506963788,1121
-122.276181102362,44.4902506963788,793
-122.259448818898,44.4902506963788,894
-122.242716535433,44.4902506963788,913
-122.225984251968,44.4902506963788,1126
-122.209251968504,44.4902506963788,1021
-122.192519685039,44.4902506963788,1111
-122.175787401575,44.4902506963788,1040
-122.15905511811,44.4902506963788,873
-122.142322834646,44.4902506963788,742
-122.125590551181,44.4902506963788,870
-122.108858267717,44.4902506963788,1050
-122.092125984252,44.4902506963788,1232
-122.075393700787,44.4902506963788,1348
-122.058661417323,44.4902506963788,1276
-122.041929133858,44.4902506963788,1153
-122.025196850394,44.4902506963788,1149
-122.008464566929,44.4902506963788,1135
-121.991732283465,44.4902506963788,1148
-121.975,44.4902506963788,1180
-126.225,44.4735376044568,-2896
-126.208267716535,44.4735376044568,-2918
-126.191535433071,44.4735376044568,-2932
-126.174803149606,44.4735376044568,-2936
-126.158070866142,44.4735376044568,-2928
-126.141338582677,44.4735376044568,-2921
-126.124606299213,44.4735376044568,-2919
-126.107874015748,44.4735376044568,-2918
-126.091141732283,44.4735376044568,-2918
-126.074409448819,44.4735376044568,-2918
-126.057677165354,44.4735376044568,-2919
-126.04094488189,44.4735376044568,-2919
-126.024212598425,44.4735376044568,-2920
-126.007480314961,44.4735376044568,-2923
-125.990748031496,44.4735376044568,-2934
-125.974015748031,44.4735376044568,-2968
-125.957283464567,44.4735376044568,-2927
-125.940551181102,44.4735376044568,-2923
-125.923818897638,44.4735376044568,-2921
-125.907086614173,44.4735376044568,-2917
-125.890354330709,44.4735376044568,-2926
-125.873622047244,44.4735376044568,-2926
-125.85688976378,44.4735376044568,-2918
-125.840157480315,44.4735376044568,-2918
-125.82342519685,44.4735376044568,-2916
-125.806692913386,44.4735376044568,-2914
-125.789960629921,44.4735376044568,-2910
-125.773228346457,44.4735376044568,-2908
-125.756496062992,44.4735376044568,-2907
-125.739763779528,44.4735376044568,-2907
-125.723031496063,44.4735376044568,-2910
-125.706299212598,44.4735376044568,-2911
-125.689566929134,44.4735376044568,-2912
-125.672834645669,44.4735376044568,-2912
-125.656102362205,44.4735376044568,-2912
-125.63937007874,44.4735376044568,-2913
-125.622637795276,44.4735376044568,-2915
-125.605905511811,44.4735376044568,-2915
-125.589173228346,44.4735376044568,-2916
-125.572440944882,44.4735376044568,-2916
-125.555708661417,44.4735376044568,-2916
-125.538976377953,44.4735376044568,-2917
-125.522244094488,44.4735376044568,-2919
-125.505511811024,44.4735376044568,-2919
-125.488779527559,44.4735376044568,-2920
-125.472047244094,44.4735376044568,-2915
-125.45531496063,44.4735376044568,-2913
-125.438582677165,44.4735376044568,-2915
-125.421850393701,44.4735376044568,-2922
-125.405118110236,44.4735376044568,-2921
-125.388385826772,44.4735376044568,-2922
-125.371653543307,44.4735376044568,-2921
-125.354921259843,44.4735376044568,-2914
-125.338188976378,44.4735376044568,-2894
-125.321456692913,44.4735376044568,-2587
-125.304724409449,44.4735376044568,-2439
-125.287992125984,44.4735376044568,-2007
-125.27125984252,44.4735376044568,-1923
-125.254527559055,44.4735376044568,-1857
-125.237795275591,44.4735376044568,-1480
-125.221062992126,44.4735376044568,-1398
-125.204330708661,44.4735376044568,-1351
-125.187598425197,44.4735376044568,-1313
-125.170866141732,44.4735376044568,-1298
-125.154133858268,44.4735376044568,-1317
-125.137401574803,44.4735376044568,-1322
-125.120669291339,44.4735376044568,-1268
-125.103937007874,44.4735376044568,-1191
-125.087204724409,44.4735376044568,-1085
-125.070472440945,44.4735376044568,-996
-125.05374015748,44.4735376044568,-871
-125.037007874016,44.4735376044568,-792
-125.020275590551,44.4735376044568,-895
-125.003543307087,44.4735376044568,-895
-124.986811023622,44.4735376044568,-845
-124.970078740157,44.4735376044568,-685
-124.953346456693,44.4735376044568,-587
-124.936614173228,44.4735376044568,-502
-124.919881889764,44.4735376044568,-487
-124.903149606299,44.4735376044568,-465
-124.886417322835,44.4735376044568,-430
-124.86968503937,44.4735376044568,-376
-124.852952755906,44.4735376044568,-364
-124.836220472441,44.4735376044568,-342
-124.819488188976,44.4735376044568,-318
-124.802755905512,44.4735376044568,-304
-124.786023622047,44.4735376044568,-317
-124.769291338583,44.4735376044568,-311
-124.752559055118,44.4735376044568,-214
-124.735826771654,44.4735376044568,-155
-124.719094488189,44.4735376044568,-155
-124.702362204724,44.4735376044568,-150
-124.68562992126,44.4735376044568,-139
-124.668897637795,44.4735376044568,-148
-124.652165354331,44.4735376044568,-146
-124.635433070866,44.4735376044568,-144
-124.618700787402,44.4735376044568,-141
-124.601968503937,44.4735376044568,-128
-124.585236220472,44.4735376044568,-119
-124.568503937008,44.4735376044568,-116
-124.551771653543,44.4735376044568,-102
-124.535039370079,44.4735376044568,-94
-124.518307086614,44.4735376044568,-89
-124.50157480315,44.4735376044568,-86
-124.484842519685,44.4735376044568,-81
-124.46811023622,44.4735376044568,-76
-124.451377952756,44.4735376044568,-74
-124.434645669291,44.4735376044568,-74
-124.417913385827,44.4735376044568,-70
-124.401181102362,44.4735376044568,-67
-124.384448818898,44.4735376044568,-64
-124.367716535433,44.4735376044568,-66
-124.350984251968,44.4735376044568,-66
-124.334251968504,44.4735376044568,-69
-124.317519685039,44.4735376044568,-72
-124.300787401575,44.4735376044568,-73
-124.28405511811,44.4735376044568,-75
-124.267322834646,44.4735376044568,-72
-124.250590551181,44.4735376044568,-68
-124.233858267717,44.4735376044568,-65
-124.217125984252,44.4735376044568,-61
-124.200393700787,44.4735376044568,-56
-124.183661417323,44.4735376044568,-52
-124.166929133858,44.4735376044568,-46
-124.150196850394,44.4735376044568,-44
-124.133464566929,44.4735376044568,-41
-124.116732283465,44.4735376044568,-34
-124.1,44.4735376044568,-12
-124.083267716535,44.4735376044568,-1
-124.066535433071,44.4735376044568,59
-124.049803149606,44.4735376044568,80
-124.033070866142,44.4735376044568,67
-124.016338582677,44.4735376044568,114
-123.999606299213,44.4735376044568,165
-123.982874015748,44.4735376044568,182
-123.966141732283,44.4735376044568,115
-123.949409448819,44.4735376044568,214
-123.932677165354,44.4735376044568,265
-123.91594488189,44.4735376044568,404
-123.899212598425,44.4735376044568,249
-123.882480314961,44.4735376044568,398
-123.865748031496,44.4735376044568,412
-123.849015748031,44.4735376044568,682
-123.832283464567,44.4735376044568,618
-123.815551181102,44.4735376044568,429
-123.798818897638,44.4735376044568,394
-123.782086614173,44.4735376044568,419
-123.765354330709,44.4735376044568,424
-123.748622047244,44.4735376044568,430
-123.73188976378,44.4735376044568,546
-123.715157480315,44.4735376044568,593
-123.69842519685,44.4735376044568,447
-123.681692913386,44.4735376044568,498
-123.664960629921,44.4735376044568,457
-123.648228346457,44.4735376044568,433
-123.631496062992,44.4735376044568,419
-123.614763779528,44.4735376044568,403
-123.598031496063,44.4735376044568,418
-123.581299212598,44.4735376044568,567
-123.564566929134,44.4735376044568,779
-123.547834645669,44.4735376044568,606
-123.531102362205,44.4735376044568,545
-123.51437007874,44.4735376044568,472
-123.497637795276,44.4735376044568,410
-123.480905511811,44.4735376044568,301
-123.464173228346,44.4735376044568,216
-123.447440944882,44.4735376044568,306
-123.430708661417,44.4735376044568,272
-123.413976377953,44.4735376044568,199
-123.397244094488,44.4735376044568,139
-123.380511811024,44.4735376044568,120
-123.363779527559,44.4735376044568,102
-123.347047244094,44.4735376044568,91
-123.33031496063,44.4735376044568,88
-123.313582677165,44.4735376044568,77
-123.296850393701,44.4735376044568,75
-123.280118110236,44.4735376044568,75
-123.263385826772,44.4735376044568,76
-123.246653543307,44.4735376044568,73
-123.229921259843,44.4735376044568,72
-123.213188976378,44.4735376044568,72
-123.196456692913,44.4735376044568,76
-123.179724409449,44.4735376044568,76
-123.162992125984,44.4735376044568,77
-123.14625984252,44.4735376044568,76
-123.129527559055,44.4735376044568,76
-123.112795275591,44.4735376044568,78
-123.096062992126,44.4735376044568,79
-123.079330708661,44.4735376044568,78
-123.062598425197,44.4735376044568,78
-123.045866141732,44.4735376044568,82
-123.029133858268,44.4735376044568,85
-123.012401574803,44.4735376044568,99
-122.995669291339,44.4735376044568,84
-122.978937007874,44.4735376044568,90
-122.962204724409,44.4735376044568,110
-122.945472440945,44.4735376044568,182
-122.92874015748,44.4735376044568,217
-122.912007874016,44.4735376044568,309
-122.895275590551,44.4735376044568,350
-122.878543307087,44.4735376044568,247
-122.861811023622,44.4735376044568,200
-122.845078740157,44.4735376044568,212
-122.828346456693,44.4735376044568,249
-122.811614173228,44.4735376044568,180
-122.794881889764,44.4735376044568,142
-122.778149606299,44.4735376044568,139
-122.761417322835,44.4735376044568,180
-122.74468503937,44.4735376044568,181
-122.727952755906,44.4735376044568,200
-122.711220472441,44.4735376044568,226
-122.694488188976,44.4735376044568,298
-122.677755905512,44.4735376044568,345
-122.661023622047,44.4735376044568,395
-122.644291338583,44.4735376044568,495
-122.627559055118,44.4735376044568,629
-122.610826771654,44.4735376044568,678
-122.594094488189,44.4735376044568,700
-122.577362204724,44.4735376044568,772
-122.56062992126,44.4735376044568,740
-122.543897637795,44.4735376044568,557
-122.527165354331,44.4735376044568,414
-122.510433070866,44.4735376044568,318
-122.493700787402,44.4735376044568,373
-122.476968503937,44.4735376044568,343
-122.460236220472,44.4735376044568,407
-122.443503937008,44.4735376044568,392
-122.426771653543,44.4735376044568,480
-122.410039370079,44.4735376044568,524
-122.393307086614,44.4735376044568,620
-122.37657480315,44.4735376044568,661
-122.359842519685,44.4735376044568,901
-122.34311023622,44.4735376044568,905
-122.326377952756,44.4735376044568,808
-122.309645669291,44.4735376044568,1076
-122.292913385827,44.4735376044568,1152
-122.276181102362,44.4735376044568,1043
-122.259448818898,44.4735376044568,1219
-122.242716535433,44.4735376044568,1124
-122.225984251968,44.4735376044568,1096
-122.209251968504,44.4735376044568,1182
-122.192519685039,44.4735376044568,1230
-122.175787401575,44.4735376044568,1084
-122.15905511811,44.4735376044568,991
-122.142322834646,44.4735376044568,818
-122.125590551181,44.4735376044568,985
-122.108858267717,44.4735376044568,1104
-122.092125984252,44.4735376044568,1342
-122.075393700787,44.4735376044568,1475
-122.058661417323,44.4735376044568,1352
-122.041929133858,44.4735376044568,1332
-122.025196850394,44.4735376044568,1244
-122.008464566929,44.4735376044568,1146
-121.991732283465,44.4735376044568,1137
-121.975,44.4735376044568,1160
-126.225,44.4568245125348,-2901
-126.208267716535,44.4568245125348,-2918
-126.191535433071,44.4568245125348,-2926
-126.174803149606,44.4568245125348,-2927
-126.158070866142,44.4568245125348,-2925
-126.141338582677,44.4568245125348,-2922
-126.124606299213,44.4568245125348,-2921
-126.107874015748,44.4568245125348,-2920
-126.091141732283,44.4568245125348,-2920
-126.074409448819,44.4568245125348,-2921
-126.057677165354,44.4568245125348,-2922
-126.04094488189,44.4568245125348,-2922
-126.024212598425,44.4568245125348,-2925
-126.007480314961,44.4568245125348,-2925
-125.990748031496,44.4568245125348,-2930
-125.974015748031,44.4568245125348,-2960
-125.957283464567,44.4568245125348,-2964
-125.940551181102,44.4568245125348,-2925
-125.923818897638,44.4568245125348,-2921
-125.907086614173,44.4568245125348,-2921
-125.890354330709,44.4568245125348,-2930
-125.873622047244,44.4568245125348,-2925
-125.85688976378,44.4568245125348,-2922
-125.840157480315,44.4568245125348,-2922
-125.82342519685,44.4568245125348,-2919
-125.806692913386,44.4568245125348,-2914
-125.789960629921,44.4568245125348,-2914
-125.773228346457,44.4568245125348,-2913
-125.756496062992,44.4568245125348,-2912
-125.739763779528,44.4568245125348,-2913
-125.723031496063,44.4568245125348,-2917
-125.706299212598,44.4568245125348,-2918
-125.689566929134,44.4568245125348,-2917
-125.672834645669,44.4568245125348,-2917
-125.656102362205,44.4568245125348,-2915
-125.63937007874,44.4568245125348,-2916
-125.622637795276,44.4568245125348,-2918
-125.605905511811,44.4568245125348,-2919
-125.589173228346,44.4568245125348,-2920
-125.572440944882,44.4568245125348,-2921
-125.555708661417,44.4568245125348,-2921
-125.538976377953,44.4568245125348,-2923
-125.522244094488,44.4568245125348,-2925
-125.505511811024,44.4568245125348,-2925
-125.488779527559,44.4568245125348,-2925
-125.472047244094,44.4568245125348,-2919
-125.45531496063,44.4568245125348,-2918
-125.438582677165,44.4568245125348,-2922
-125.421850393701,44.4568245125348,-2926
-125.405118110236,44.4568245125348,-2924
-125.388385826772,44.4568245125348,-2927
-125.371653543307,44.4568245125348,-2928
-125.354921259843,44.4568245125348,-2924
-125.338188976378,44.4568245125348,-2897
-125.321456692913,44.4568245125348,-2673
-125.304724409449,44.4568245125348,-2098
-125.287992125984,44.4568245125348,-2038
-125.27125984252,44.4568245125348,-1938
-125.254527559055,44.4568245125348,-1767
-125.237795275591,44.4568245125348,-1404
-125.221062992126,44.4568245125348,-1377
-125.204330708661,44.4568245125348,-1361
-125.187598425197,44.4568245125348,-1345
-125.170866141732,44.4568245125348,-1321
-125.154133858268,44.4568245125348,-1324
-125.137401574803,44.4568245125348,-1321
-125.120669291339,44.4568245125348,-1261
-125.103937007874,44.4568245125348,-1180
-125.087204724409,44.4568245125348,-986
-125.070472440945,44.4568245125348,-893
-125.05374015748,44.4568245125348,-775
-125.037007874016,44.4568245125348,-687
-125.020275590551,44.4568245125348,-767
-125.003543307087,44.4568245125348,-864
-124.986811023622,44.4568245125348,-808
-124.970078740157,44.4568245125348,-749
-124.953346456693,44.4568245125348,-589
-124.936614173228,44.4568245125348,-546
-124.919881889764,44.4568245125348,-449
-124.903149606299,44.4568245125348,-417
-124.886417322835,44.4568245125348,-394
-124.86968503937,44.4568245125348,-387
-124.852952755906,44.4568245125348,-380
-124.836220472441,44.4568245125348,-358
-124.819488188976,44.4568245125348,-340
-124.802755905512,44.4568245125348,-330
-124.786023622047,44.4568245125348,-322
-124.769291338583,44.4568245125348,-249
-124.752559055118,44.4568245125348,-189
-124.735826771654,44.4568245125348,-147
-124.719094488189,44.4568245125348,-144
-124.702362204724,44.4568245125348,-142
-124.68562992126,44.4568245125348,-138
-124.668897637795,44.4568245125348,-132
-124.652165354331,44.4568245125348,-132
-124.635433070866,44.4568245125348,-129
-124.618700787402,44.4568245125348,-125
-124.601968503937,44.4568245125348,-120
-124.585236220472,44.4568245125348,-116
-124.568503937008,44.4568245125348,-113
-124.551771653543,44.4568245125348,-102
-124.535039370079,44.4568245125348,-95
-124.518307086614,44.4568245125348,-90
-124.50157480315,44.4568245125348,-84
-124.484842519685,44.4568245125348,-80
-124.46811023622,44.4568245125348,-77
-124.451377952756,44.4568245125348,-76
-124.434645669291,44.4568245125348,-76
-124.417913385827,44.4568245125348,-76
-124.401181102362,44.4568245125348,-73
-124.384448818898,44.4568245125348,-71
-124.367716535433,44.4568245125348,-70
-124.350984251968,44.4568245125348,-71
-124.334251968504,44.4568245125348,-71
-124.317519685039,44.4568245125348,-71
-124.300787401575,44.4568245125348,-71
-124.28405511811,44.4568245125348,-70
-124.267322834646,44.4568245125348,-70
-124.250590551181,44.4568245125348,-66
-124.233858267717,44.4568245125348,-65
-124.217125984252,44.4568245125348,-60
-124.200393700787,44.4568245125348,-55
-124.183661417323,44.4568245125348,-51
-124.166929133858,44.4568245125348,-47
-124.150196850394,44.4568245125348,-45
-124.133464566929,44.4568245125348,-41
-124.116732283465,44.4568245125348,-34
-124.1,44.4568245125348,-15
-124.083267716535,44.4568245125348,-1
-124.066535433071,44.4568245125348,49
-124.049803149606,44.4568245125348,1
-124.033070866142,44.4568245125348,16
-124.016338582677,44.4568245125348,79
-123.999606299213,44.4568245125348,118
-123.982874015748,44.4568245125348,126
-123.966141732283,44.4568245125348,125
-123.949409448819,44.4568245125348,162
-123.932677165354,44.4568245125348,163
-123.91594488189,44.4568245125348,253
-123.899212598425,44.4568245125348,296
-123.882480314961,44.4568245125348,389
-123.865748031496,44.4568245125348,504
-123.849015748031,44.4568245125348,557
-123.832283464567,44.4568245125348,585
-123.815551181102,44.4568245125348,541
-123.798818897638,44.4568245125348,503
-123.782086614173,44.4568245125348,462
-123.765354330709,44.4568245125348,324
-123.748622047244,44.4568245125348,404
-123.73188976378,44.4568245125348,428
-123.715157480315,44.4568245125348,351
-123.69842519685,44.4568245125348,421
-123.681692913386,44.4568245125348,506
-123.664960629921,44.4568245125348,498
-123.648228346457,44.4568245125348,474
-123.631496062992,44.4568245125348,456
-123.614763779528,44.4568245125348,407
-123.598031496063,44.4568245125348,379
-123.581299212598,44.4568245125348,607
-123.564566929134,44.4568245125348,712
-123.547834645669,44.4568245125348,503
-123.531102362205,44.4568245125348,329
-123.51437007874,44.4568245125348,355
-123.497637795276,44.4568245125348,445
-123.480905511811,44.4568245125348,403
-123.464173228346,44.4568245125348,358
-123.447440944882,44.4568245125348,301
-123.430708661417,44.4568245125348,232
-123.413976377953,44.4568245125348,198
-123.397244094488,44.4568245125348,144
-123.380511811024,44.4568245125348,121
-123.363779527559,44.4568245125348,88
-123.347047244094,44.4568245125348,95
-123.33031496063,44.4568245125348,79
-123.313582677165,44.4568245125348,76
-123.296850393701,44.4568245125348,76
-123.280118110236,44.4568245125348,77
-123.263385826772,44.4568245125348,76
-123.246653543307,44.4568245125348,77
-123.229921259843,44.4568245125348,75
-123.213188976378,44.4568245125348,73
-123.196456692913,44.4568245125348,77
-123.179724409449,44.4568245125348,77
-123.162992125984,44.4568245125348,78
-123.14625984252,44.4568245125348,77
-123.129527559055,44.4568245125348,78
-123.112795275591,44.4568245125348,79
-123.096062992126,44.4568245125348,80
-123.079330708661,44.4568245125348,81
-123.062598425197,44.4568245125348,80
-123.045866141732,44.4568245125348,85
-123.029133858268,44.4568245125348,82
-123.012401574803,44.4568245125348,84
-122.995669291339,44.4568245125348,94
-122.978937007874,44.4568245125348,156
-122.962204724409,44.4568245125348,249
-122.945472440945,44.4568245125348,308
-122.92874015748,44.4568245125348,358
-122.912007874016,44.4568245125348,376
-122.895275590551,44.4568245125348,376
-122.878543307087,44.4568245125348,350
-122.861811023622,44.4568245125348,295
-122.845078740157,44.4568245125348,324
-122.828346456693,44.4568245125348,323
-122.811614173228,44.4568245125348,246
-122.794881889764,44.4568245125348,157
-122.778149606299,44.4568245125348,143
-122.761417322835,44.4568245125348,226
-122.74468503937,44.4568245125348,321
-122.727952755906,44.4568245125348,290
-122.711220472441,44.4568245125348,263
-122.694488188976,44.4568245125348,251
-122.677755905512,44.4568245125348,345
-122.661023622047,44.4568245125348,488
-122.644291338583,44.4568245125348,486
-122.627559055118,44.4568245125348,482
-122.610826771654,44.4568245125348,480
-122.594094488189,44.4568245125348,500
-122.577362204724,44.4568245125348,514
-122.56062992126,44.4568245125348,478
-122.543897637795,44.4568245125348,368
-122.527165354331,44.4568245125348,436
-122.510433070866,44.4568245125348,493
-122.493700787402,44.4568245125348,591
-122.476968503937,44.4568245125348,575
-122.460236220472,44.4568245125348,521
-122.443503937008,44.4568245125348,620
-122.426771653543,44.4568245125348,714
-122.410039370079,44.4568245125348,815
-122.393307086614,44.4568245125348,780
-122.37657480315,44.4568245125348,786
-122.359842519685,44.4568245125348,765
-122.34311023622,44.4568245125348,712
-122.326377952756,44.4568245125348,828
-122.309645669291,44.4568245125348,1025
-122.292913385827,44.4568245125348,1209
-122.276181102362,44.4568245125348,1133
-122.259448818898,44.4568245125348,1003
-122.242716535433,44.4568245125348,898
-122.225984251968,44.4568245125348,1005
-122.209251968504,44.4568245125348,1241
-122.192519685039,44.4568245125348,1349
-122.175787401575,44.4568245125348,1253
-122.15905511811,44.4568245125348,1120
-122.142322834646,44.4568245125348,910
-122.125590551181,44.4568245125348,984
-122.108858267717,44.4568245125348,1164
-122.092125984252,44.4568245125348,1451
-122.075393700787,44.4568245125348,1462
-122.058661417323,44.4568245125348,1263
-122.041929133858,44.4568245125348,1213
-122.025196850394,44.4568245125348,1176
-122.008464566929,44.4568245125348,1083
-121.991732283465,44.4568245125348,1088
-121.975,44.4568245125348,1100
-126.225,44.4401114206128,-2898
-126.208267716535,44.4401114206128,-2902
-126.191535433071,44.4401114206128,-2912
-126.174803149606,44.4401114206128,-2919
-126.158070866142,44.4401114206128,-2921
-126.141338582677,44.4401114206128,-2921
-126.124606299213,44.4401114206128,-2921
-126.107874015748,44.4401114206128,-2921
-126.091141732283,44.4401114206128,-2922
-126.074409448819,44.4401114206128,-2923
-126.057677165354,44.4401114206128,-2924
-126.04094488189,44.4401114206128,-2925
-126.024212598425,44.4401114206128,-2928
-126.007480314961,44.4401114206128,-2927
-125.990748031496,44.4401114206128,-2928
-125.974015748031,44.4401114206128,-2948
-125.957283464567,44.4401114206128,-2977
-125.940551181102,44.4401114206128,-2928
-125.923818897638,44.4401114206128,-2926
-125.907086614173,44.4401114206128,-2933
-125.890354330709,44.4401114206128,-2933
-125.873622047244,44.4401114206128,-2927
-125.85688976378,44.4401114206128,-2924
-125.840157480315,44.4401114206128,-2923
-125.82342519685,44.4401114206128,-2919
-125.806692913386,44.4401114206128,-2918
-125.789960629921,44.4401114206128,-2916
-125.773228346457,44.4401114206128,-2918
-125.756496062992,44.4401114206128,-2917
-125.739763779528,44.4401114206128,-2918
-125.723031496063,44.4401114206128,-2921
-125.706299212598,44.4401114206128,-2921
-125.689566929134,44.4401114206128,-2922
-125.672834645669,44.4401114206128,-2921
-125.656102362205,44.4401114206128,-2919
-125.63937007874,44.4401114206128,-2920
-125.622637795276,44.4401114206128,-2922
-125.605905511811,44.4401114206128,-2923
-125.589173228346,44.4401114206128,-2925
-125.572440944882,44.4401114206128,-2925
-125.555708661417,44.4401114206128,-2926
-125.538976377953,44.4401114206128,-2927
-125.522244094488,44.4401114206128,-2930
-125.505511811024,44.4401114206128,-2930
-125.488779527559,44.4401114206128,-2930
-125.472047244094,44.4401114206128,-2925
-125.45531496063,44.4401114206128,-2924
-125.438582677165,44.4401114206128,-2925
-125.421850393701,44.4401114206128,-2931
-125.405118110236,44.4401114206128,-2932
-125.388385826772,44.4401114206128,-2934
-125.371653543307,44.4401114206128,-2934
-125.354921259843,44.4401114206128,-2926
-125.338188976378,44.4401114206128,-2892
-125.321456692913,44.4401114206128,-2685
-125.304724409449,44.4401114206128,-2172
-125.287992125984,44.4401114206128,-2027
-125.27125984252,44.4401114206128,-1958
-125.254527559055,44.4401114206128,-1648
-125.237795275591,44.4401114206128,-1428
-125.221062992126,44.4401114206128,-1380
-125.204330708661,44.4401114206128,-1367
-125.187598425197,44.4401114206128,-1349
-125.170866141732,44.4401114206128,-1325
-125.154133858268,44.4401114206128,-1321
-125.137401574803,44.4401114206128,-1298
-125.120669291339,44.4401114206128,-1239
-125.103937007874,44.4401114206128,-1131
-125.087204724409,44.4401114206128,-966
-125.070472440945,44.4401114206128,-915
-125.05374015748,44.4401114206128,-724
-125.037007874016,44.4401114206128,-707
-125.020275590551,44.4401114206128,-759
-125.003543307087,44.4401114206128,-799
-124.986811023622,44.4401114206128,-759
-124.970078740157,44.4401114206128,-714
-124.953346456693,44.4401114206128,-606
-124.936614173228,44.4401114206128,-537
-124.919881889764,44.4401114206128,-514
-124.903149606299,44.4401114206128,-459
-124.886417322835,44.4401114206128,-424
-124.86968503937,44.4401114206128,-431
-124.852952755906,44.4401114206128,-414
-124.836220472441,44.4401114206128,-392
-124.819488188976,44.4401114206128,-369
-124.802755905512,44.4401114206128,-346
-124.786023622047,44.4401114206128,-281
-124.769291338583,44.4401114206128,-200
-124.752559055118,44.4401114206128,-178
-124.735826771654,44.4401114206128,-147
-124.719094488189,44.4401114206128,-140
-124.702362204724,44.4401114206128,-140
-124.68562992126,44.4401114206128,-139
-124.668897637795,44.4401114206128,-131
-124.652165354331,44.4401114206128,-128
-124.635433070866,44.4401114206128,-125
-124.618700787402,44.4401114206128,-124
-124.601968503937,44.4401114206128,-120
-124.585236220472,44.4401114206128,-119
-124.568503937008,44.4401114206128,-117
-124.551771653543,44.4401114206128,-112
-124.535039370079,44.4401114206128,-97
-124.518307086614,44.4401114206128,-90
-124.50157480315,44.4401114206128,-89
-124.484842519685,44.4401114206128,-84
-124.46811023622,44.4401114206128,-78
-124.451377952756,44.4401114206128,-79
-124.434645669291,44.4401114206128,-81
-124.417913385827,44.4401114206128,-80
-124.401181102362,44.4401114206128,-79
-124.384448818898,44.4401114206128,-75
-124.367716535433,44.4401114206128,-74
-124.350984251968,44.4401114206128,-73
-124.334251968504,44.4401114206128,-72
-124.317519685039,44.4401114206128,-71
-124.300787401575,44.4401114206128,-70
-124.28405511811,44.4401114206128,-70
-124.267322834646,44.4401114206128,-69
-124.250590551181,44.4401114206128,-67
-124.233858267717,44.4401114206128,-64
-124.217125984252,44.4401114206128,-61
-124.200393700787,44.4401114206128,-54
