V1,V2,V3
-122.410039370079,43.9106145251397,973
-122.393307086614,43.9106145251397,819
-122.37657480315,43.9106145251397,759
-122.359842519685,43.9106145251397,901
-122.34311023622,43.9106145251397,840
-122.326377952756,43.9106145251397,817
-122.309645669291,43.9106145251397,824
-122.292913385827,43.9106145251397,889
-122.276181102362,43.9106145251397,977
-122.259448818898,43.9106145251397,949
-122.242716535433,43.9106145251397,990
-122.225984251968,43.9106145251397,1079
-122.209251968504,43.9106145251397,1234
-122.192519685039,43.9106145251397,1350
-122.175787401575,43.9106145251397,1471
-122.15905511811,43.9106145251397,1481
-122.142322834646,43.9106145251397,1550
-122.125590551181,43.9106145251397,1513
-122.108858267717,43.9106145251397,1429
-122.092125984252,43.9106145251397,1291
-122.075393700787,43.9106145251397,1143
-122.058661417323,43.9106145251397,1356
-122.041929133858,43.9106145251397,1427
-122.025196850394,43.9106145251397,1506
-122.008464566929,43.9106145251397,1556
-121.991732283465,43.9106145251397,1518
-121.975,43.9106145251397,1507
-126.225,43.8938547486034,-2575
-126.208267716535,43.8938547486034,-2320
-126.191535433071,43.8938547486034,-2340
-126.174803149606,43.8938547486034,-2687
-126.158070866142,43.8938547486034,-2813
-126.141338582677,43.8938547486034,-2877
-126.124606299213,43.8938547486034,-2915
-126.107874015748,43.8938547486034,-2942
-126.091141732283,43.8938547486034,-2961
-126.074409448819,43.8938547486034,-2978
-126.057677165354,43.8938547486034,-2992
-126.04094488189,43.8938547486034,-3002
-126.024212598425,43.8938547486034,-3014
-126.007480314961,43.8938547486034,-3025
-125.990748031496,43.8938547486034,-3022
-125.974015748031,43.8938547486034,-3022
-125.957283464567,43.8938547486034,-3019
-125.940551181102,43.8938547486034,-3014
-125.923818897638,43.8938547486034,-3018
-125.907086614173,43.8938547486034,-3011
-125.890354330709,43.8938547486034,-3009
-125.873622047244,43.8938547486034,-3011
-125.85688976378,43.8938547486034,-3016
-125.840157480315,43.8938547486034,-3021
-125.82342519685,43.8938547486034,-3024
-125.806692913386,43.8938547486034,-3026
-125.789960629921,43.8938547486034,-3023
-125.773228346457,43.8938547486034,-3025
-125.756496062992,43.8938547486034,-3030
-125.739763779528,43.8938547486034,-3038
-125.723031496063,43.8938547486034,-3033
-125.706299212598,43.8938547486034,-3035
-125.689566929134,43.8938547486034,-3039
-125.672834645669,43.8938547486034,-3043
-125.656102362205,43.8938547486034,-3045
-125.63937007874,43.8938547486034,-3047
-125.622637795276,43.8938547486034,-3048
-125.605905511811,43.8938547486034,-3050
-125.589173228346,43.8938547486034,-3050
-125.572440944882,43.8938547486034,-3051
-125.555708661417,43.8938547486034,-3051
-125.538976377953,43.8938547486034,-3051
-125.522244094488,43.8938547486034,-3052
-125.505511811024,43.8938547486034,-3053
-125.488779527559,43.8938547486034,-3053
-125.472047244094,43.8938547486034,-3054
-125.45531496063,43.8938547486034,-3055
-125.438582677165,43.8938547486034,-3057
-125.421850393701,43.8938547486034,-3056
-125.405118110236,43.8938547486034,-3057
-125.388385826772,43.8938547486034,-3056
-125.371653543307,43.8938547486034,-3012
-125.354921259843,43.8938547486034,-2935
-125.338188976378,43.8938547486034,-2566
-125.321456692913,43.8938547486034,-2411
-125.304724409449,43.8938547486034,-2305
-125.287992125984,43.8938547486034,-2105
-125.27125984252,43.8938547486034,-1872
-125.254527559055,43.8938547486034,-1808
-125.237795275591,43.8938547486034,-1732
-125.221062992126,43.8938547486034,-1632
-125.204330708661,43.8938547486034,-1614
-125.187598425197,43.8938547486034,-1606
-125.170866141732,43.8938547486034,-1608
-125.154133858268,43.8938547486034,-1612
-125.137401574803,43.8938547486034,-1600
-125.120669291339,43.8938547486034,-1427
-125.103937007874,43.8938547486034,-1312
-125.087204724409,43.8938547486034,-1184
-125.070472440945,43.8938547486034,-1117
-125.05374015748,43.8938547486034,-1113
-125.037007874016,43.8938547486034,-1152
-125.020275590551,43.8938547486034,-1137
-125.003543307087,43.8938547486034,-1082
-124.986811023622,43.8938547486034,-1076
-124.970078740157,43.8938547486034,-1005
-124.953346456693,43.8938547486034,-752
-124.936614173228,43.8938547486034,-536
-124.919881889764,43.8938547486034,-496
-124.903149606299,43.8938547486034,-456
-124.886417322835,43.8938547486034,-374
-124.86968503937,43.8938547486034,-312
-124.852952755906,43.8938547486034,-292
-124.836220472441,43.8938547486034,-277
-124.819488188976,43.8938547486034,-263
-124.802755905512,43.8938547486034,-258
-124.786023622047,43.8938547486034,-255
-124.769291338583,43.8938547486034,-251
-124.752559055118,43.8938547486034,-249
-124.735826771654,43.8938547486034,-247
-124.719094488189,43.8938547486034,-248
-124.702362204724,43.8938547486034,-251
-124.68562992126,43.8938547486034,-259
-124.668897637795,43.8938547486034,-258
-124.652165354331,43.8938547486034,-255
-124.635433070866,43.8938547486034,-249
-124.618700787402,43.8938547486034,-237
-124.601968503937,43.8938547486034,-225
-124.585236220472,43.8938547486034,-214
-124.568503937008,43.8938547486034,-182
-124.551771653543,43.8938547486034,-164
-124.535039370079,43.8938547486034,-147
-124.518307086614,43.8938547486034,-130
-124.50157480315,43.8938547486034,-132
-124.484842519685,43.8938547486034,-130
-124.46811023622,43.8938547486034,-129
-124.451377952756,43.8938547486034,-126
-124.434645669291,43.8938547486034,-117
-124.417913385827,43.8938547486034,-113
-124.401181102362,43.8938547486034,-113
-124.384448818898,43.8938547486034,-114
-124.367716535433,43.8938547486034,-112
-124.350984251968,43.8938547486034,-112
-124.334251968504,43.8938547486034,-110
-124.317519685039,43.8938547486034,-107
-124.300787401575,43.8938547486034,-106
-124.28405511811,43.8938547486034,-102
-124.267322834646,43.8938547486034,-89
-124.250590551181,43.8938547486034,-80
-124.233858267717,43.8938547486034,-70
-124.217125984252,43.8938547486034,-58
-124.200393700787,43.8938547486034,-41
-124.183661417323,43.8938547486034,-24
-124.166929133858,43.8938547486034,-7
-124.150196850394,43.8938547486034,4
-124.133464566929,43.8938547486034,29
-124.116732283465,43.8938547486034,4
-124.1,43.8938547486034,0
-124.083267716535,43.8938547486034,0
-124.066535433071,43.8938547486034,3
-124.049803149606,43.8938547486034,108
-124.033070866142,43.8938547486034,129
-124.016338582677,43.8938547486034,119
-123.999606299213,43.8938547486034,1
-123.982874015748,43.8938547486034,102
-123.966141732283,43.8938547486034,166
-123.949409448819,43.8938547486034,190
-123.932677165354,43.8938547486034,155
-123.91594488189,43.8938547486034,223
-123.899212598425,43.8938547486034,178
-123.882480314961,43.8938547486034,150
-123.865748031496,43.8938547486034,169
-123.849015748031,43.8938547486034,201
-123.832283464567,43.8938547486034,210
-123.815551181102,43.8938547486034,283
-123.798818897638,43.8938547486034,284
-123.782086614173,43.8938547486034,321
-123.765354330709,43.8938547486034,340
-123.748622047244,43.8938547486034,272
-123.73188976378,43.8938547486034,276
-123.715157480315,43.8938547486034,289
-123.69842519685,43.8938547486034,244
-123.681692913386,43.8938547486034,307
-123.664960629921,43.8938547486034,265
-123.648228346457,43.8938547486034,246
-123.631496062992,43.8938547486034,296
-123.614763779528,43.8938547486034,309
-123.598031496063,43.8938547486034,305
-123.581299212598,43.8938547486034,285
-123.564566929134,43.8938547486034,315
-123.547834645669,43.8938547486034,277
-123.531102362205,43.8938547486034,235
-123.51437007874,43.8938547486034,216
-123.497637795276,43.8938547486034,218
-123.480905511811,43.8938547486034,229
-123.464173228346,43.8938547486034,237
-123.447440944882,43.8938547486034,216
-123.430708661417,43.8938547486034,248
-123.413976377953,43.8938547486034,281
-123.397244094488,43.8938547486034,325
-123.380511811024,43.8938547486034,360
-123.363779527559,43.8938547486034,308
-123.347047244094,43.8938547486034,358
-123.33031496063,43.8938547486034,381
-123.313582677165,43.8938547486034,383
-123.296850393701,43.8938547486034,387
-123.280118110236,43.8938547486034,355
-123.263385826772,43.8938547486034,337
-123.246653543307,43.8938547486034,261
-123.229921259843,43.8938547486034,197
-123.213188976378,43.8938547486034,244
-123.196456692913,43.8938547486034,308
-123.179724409449,43.8938547486034,351
-123.162992125984,43.8938547486034,343
-123.14625984252,43.8938547486034,346
-123.129527559055,43.8938547486034,314
-123.112795275591,43.8938547486034,353
-123.096062992126,43.8938547486034,322
-123.079330708661,43.8938547486034,343
-123.062598425197,43.8938547486034,300
-123.045866141732,43.8938547486034,239
-123.029133858268,43.8938547486034,182
-123.012401574803,43.8938547486034,173
-122.995669291339,43.8938547486034,294
-122.978937007874,43.8938547486034,469
-122.962204724409,43.8938547486034,494
-122.945472440945,43.8938547486034,399
-122.92874015748,43.8938547486034,372
-122.912007874016,43.8938547486034,490
-122.895275590551,43.8938547486034,720
-122.878543307087,43.8938547486034,556
-122.861811023622,43.8938547486034,435
-122.845078740157,43.8938547486034,336
-122.828346456693,43.8938547486034,299
-122.811614173228,43.8938547486034,250
-122.794881889764,43.8938547486034,404
-122.778149606299,43.8938547486034,596
-122.761417322835,43.8938547486034,567
-122.74468503937,43.8938547486034,476
-122.727952755906,43.8938547486034,422
-122.711220472441,43.8938547486034,349
-122.694488188976,43.8938547486034,277
-122.677755905512,43.8938547486034,318
-122.661023622047,43.8938547486034,475
-122.644291338583,43.8938547486034,562
-122.627559055118,43.8938547486034,674
-122.610826771654,43.8938547486034,623
-122.594094488189,43.8938547486034,519
-122.577362204724,43.8938547486034,693
-122.56062992126,43.8938547486034,728
-122.543897637795,43.8938547486034,859
-122.527165354331,43.8938547486034,993
-122.510433070866,43.8938547486034,1116
-122.493700787402,43.8938547486034,1301
-122.476968503937,43.8938547486034,1343
-122.460236220472,43.8938547486034,1158
-122.443503937008,43.8938547486034,962
-122.426771653543,43.8938547486034,813
-122.410039370079,43.8938547486034,736
-122.393307086614,43.8938547486034,707
-122.37657480315,43.8938547486034,611
-122.359842519685,43.8938547486034,655
-122.34311023622,43.8938547486034,653
-122.326377952756,43.8938547486034,784
-122.309645669291,43.8938547486034,860
-122.292913385827,43.8938547486034,783
-122.276181102362,43.8938547486034,765
-122.259448818898,43.8938547486034,750
-122.242716535433,43.8938547486034,750
-122.225984251968,43.8938547486034,755
-122.209251968504,43.8938547486034,806
-122.192519685039,43.8938547486034,859
-122.175787401575,43.8938547486034,982
-122.15905511811,43.8938547486034,995
-122.142322834646,43.8938547486034,1050
-122.125590551181,43.8938547486034,1090
-122.108858267717,43.8938547486034,966
-122.092125984252,43.8938547486034,1083
-122.075393700787,43.8938547486034,972
-122.058661417323,43.8938547486034,1139
-122.041929133858,43.8938547486034,1487
-122.025196850394,43.8938547486034,1583
-122.008464566929,43.8938547486034,1668
-121.991732283465,43.8938547486034,1666
-121.975,43.8938547486034,1708
-126.225,43.877094972067,-2803
-126.208267716535,43.877094972067,-2466
-126.191535433071,43.877094972067,-2618
-126.174803149606,43.877094972067,-2744
-126.158070866142,43.877094972067,-2823
-126.141338582677,43.877094972067,-2877
-126.124606299213,43.877094972067,-2915
-126.107874015748,43.877094972067,-2942
-126.091141732283,43.877094972067,-2964
-126.074409448819,43.877094972067,-2982
-126.057677165354,43.877094972067,-2997
-126.04094488189,43.877094972067,-3006
-126.024212598425,43.877094972067,-3023
-126.007480314961,43.877094972067,-3025
-125.990748031496,43.877094972067,-3021
-125.974015748031,43.877094972067,-3023
-125.957283464567,43.877094972067,-3023
-125.940551181102,43.877094972067,-3020
-125.923818897638,43.877094972067,-3023
-125.907086614173,43.877094972067,-3017
-125.890354330709,43.877094972067,-3012
-125.873622047244,43.877094972067,-3014
-125.85688976378,43.877094972067,-3016
-125.840157480315,43.877094972067,-3021
-125.82342519685,43.877094972067,-3023
-125.806692913386,43.877094972067,-3028
-125.789960629921,43.877094972067,-3031
-125.773228346457,43.877094972067,-3030
-125.756496062992,43.877094972067,-3031
-125.739763779528,43.877094972067,-3037
-125.723031496063,43.877094972067,-3042
-125.706299212598,43.877094972067,-3039
-125.689566929134,43.877094972067,-3041
-125.672834645669,43.877094972067,-3045
-125.656102362205,43.877094972067,-3046
-125.63937007874,43.877094972067,-3048
-125.622637795276,43.877094972067,-3049
-125.605905511811,43.877094972067,-3050
-125.589173228346,43.877094972067,-3050
-125.572440944882,43.877094972067,-3051
-125.555708661417,43.877094972067,-3052
-125.538976377953,43.877094972067,-3052
-125.522244094488,43.877094972067,-3053
-125.505511811024,43.877094972067,-3055
-125.488779527559,43.877094972067,-3054
-125.472047244094,43.877094972067,-3055
-125.45531496063,43.877094972067,-3056
-125.438582677165,43.877094972067,-3057
-125.421850393701,43.877094972067,-3058
-125.405118110236,43.877094972067,-3058
-125.388385826772,43.877094972067,-3026
-125.371653543307,43.877094972067,-2985
-125.354921259843,43.877094972067,-2818
-125.338188976378,43.877094972067,-2369
-125.321456692913,43.877094972067,-2344
-125.304724409449,43.877094972067,-2040
-125.287992125984,43.877094972067,-2004
-125.27125984252,43.877094972067,-1871
-125.254527559055,43.877094972067,-1784
-125.237795275591,43.877094972067,-1689
-125.221062992126,43.877094972067,-1688
-125.204330708661,43.877094972067,-1677
-125.187598425197,43.877094972067,-1656
-125.170866141732,43.877094972067,-1588
-125.154133858268,43.877094972067,-1566
-125.137401574803,43.877094972067,-1498
-125.120669291339,43.877094972067,-1439
-125.103937007874,43.877094972067,-1331
-125.087204724409,43.877094972067,-1232
-125.070472440945,43.877094972067,-1133
-125.05374015748,43.877094972067,-1072
-125.037007874016,43.877094972067,-1066
-125.020275590551,43.877094972067,-1077
-125.003543307087,43.877094972067,-1084
-124.986811023622,43.877094972067,-1086
-124.970078740157,43.877094972067,-1092
-124.953346456693,43.877094972067,-793
-124.936614173228,43.877094972067,-566
-124.919881889764,43.877094972067,-512
-124.903149606299,43.877094972067,-469
-124.886417322835,43.877094972067,-388
-124.86968503937,43.877094972067,-334
-124.852952755906,43.877094972067,-320
-124.836220472441,43.877094972067,-307
-124.819488188976,43.877094972067,-291
-124.802755905512,43.877094972067,-284
-124.786023622047,43.877094972067,-282
-124.769291338583,43.877094972067,-282
-124.752559055118,43.877094972067,-283
-124.735826771654,43.877094972067,-285
-124.719094488189,43.877094972067,-287
-124.702362204724,43.877094972067,-292
-124.68562992126,43.877094972067,-290
-124.668897637795,43.877094972067,-289
-124.652165354331,43.877094972067,-282
-124.635433070866,43.877094972067,-272
-124.618700787402,43.877094972067,-254
-124.601968503937,43.877094972067,-231
-124.585236220472,43.877094972067,-213
-124.568503937008,43.877094972067,-187
-124.551771653543,43.877094972067,-174
-124.535039370079,43.877094972067,-154
-124.518307086614,43.877094972067,-139
-124.50157480315,43.877094972067,-131
-124.484842519685,43.877094972067,-130
-124.46811023622,43.877094972067,-129
-124.451377952756,43.877094972067,-123
-124.434645669291,43.877094972067,-110
-124.417913385827,43.877094972067,-108
-124.401181102362,43.877094972067,-115
-124.384448818898,43.877094972067,-116
-124.367716535433,43.877094972067,-115
-124.350984251968,43.877094972067,-113
-124.334251968504,43.877094972067,-112
-124.317519685039,43.877094972067,-110
-124.300787401575,43.877094972067,-106
-124.28405511811,43.877094972067,-103
-124.267322834646,43.877094972067,-89
-124.250590551181,43.877094972067,-79
-124.233858267717,43.877094972067,-70
-124.217125984252,43.877094972067,-56
-124.200393700787,43.877094972067,-40
-124.183661417323,43.877094972067,-21
-124.166929133858,43.877094972067,-5
-124.150196850394,43.877094972067,10
-124.133464566929,43.877094972067,69
-124.116732283465,43.877094972067,5
-124.1,43.877094972067,0
-124.083267716535,43.877094972067,1
-124.066535433071,43.877094972067,59
-124.049803149606,43.877094972067,52
-124.033070866142,43.877094972067,86
-124.016338582677,43.877094972067,124
-123.999606299213,43.877094972067,4
-123.982874015748,43.877094972067,3
-123.966141732283,43.877094972067,29
-123.949409448819,43.877094972067,179
-123.932677165354,43.877094972067,204
-123.91594488189,43.877094972067,6
-123.899212598425,43.877094972067,188
-123.882480314961,43.877094972067,249
-123.865748031496,43.877094972067,214
-123.849015748031,43.877094972067,237
-123.832283464567,43.877094972067,286
-123.815551181102,43.877094972067,279
-123.798818897638,43.877094972067,273
-123.782086614173,43.877094972067,285
-123.765354330709,43.877094972067,305
-123.748622047244,43.877094972067,272
-123.73188976378,43.877094972067,242
-123.715157480315,43.877094972067,228
-123.69842519685,43.877094972067,243
-123.681692913386,43.877094972067,302
-123.664960629921,43.877094972067,277
-123.648228346457,43.877094972067,283
-123.631496062992,43.877094972067,309
-123.614763779528,43.877094972067,341
-123.598031496063,43.877094972067,321
-123.581299212598,43.877094972067,368
-123.564566929134,43.877094972067,392
-123.547834645669,43.877094972067,352
-123.531102362205,43.877094972067,291
-123.51437007874,43.877094972067,216
-123.497637795276,43.877094972067,240
-123.480905511811,43.877094972067,316
-123.464173228346,43.877094972067,320
-123.447440944882,43.877094972067,253
-123.430708661417,43.877094972067,224
-123.413976377953,43.877094972067,294
-123.397244094488,43.877094972067,305
-123.380511811024,43.877094972067,331
-123.363779527559,43.877094972067,294
-123.347047244094,43.877094972067,291
-123.33031496063,43.877094972067,315
-123.313582677165,43.877094972067,332
-123.296850393701,43.877094972067,350
-123.280118110236,43.877094972067,313
-123.263385826772,43.877094972067,311
-123.246653543307,43.877094972067,275
-123.229921259843,43.877094972067,245
-123.213188976378,43.877094972067,283
-123.196456692913,43.877094972067,314
-123.179724409449,43.877094972067,317
-123.162992125984,43.877094972067,344
-123.14625984252,43.877094972067,380
-123.129527559055,43.877094972067,450
-123.112795275591,43.877094972067,387
-123.096062992126,43.877094972067,272
-123.079330708661,43.877094972067,228
-123.062598425197,43.877094972067,217
-123.045866141732,43.877094972067,228
-123.029133858268,43.877094972067,181
-123.012401574803,43.877094972067,188
-122.995669291339,43.877094972067,424
-122.978937007874,43.877094972067,593
-122.962204724409,43.877094972067,669
-122.945472440945,43.877094972067,625
-122.92874015748,43.877094972067,610
-122.912007874016,43.877094972067,588
-122.895275590551,43.877094972067,761
-122.878543307087,43.877094972067,664
-122.861811023622,43.877094972067,504
-122.845078740157,43.877094972067,492
-122.828346456693,43.877094972067,403
-122.811614173228,43.877094972067,280
-122.794881889764,43.877094972067,337
-122.778149606299,43.877094972067,447
-122.761417322835,43.877094972067,655
-122.74468503937,43.877094972067,670
-122.727952755906,43.877094972067,552
-122.711220472441,43.877094972067,458
-122.694488188976,43.877094972067,400
-122.677755905512,43.877094972067,297
-122.661023622047,43.877094972067,297
-122.644291338583,43.877094972067,448
-122.627559055118,43.877094972067,626
-122.610826771654,43.877094972067,497
-122.594094488189,43.877094972067,572
-122.577362204724,43.877094972067,580
-122.56062992126,43.877094972067,691
-122.543897637795,43.877094972067,865
-122.527165354331,43.877094972067,810
-122.510433070866,43.877094972067,920
-122.493700787402,43.877094972067,1234
-122.476968503937,43.877094972067,1354
-122.460236220472,43.877094972067,1067
-122.443503937008,43.877094972067,897
-122.426771653543,43.877094972067,724
-122.410039370079,43.877094972067,602
-122.393307086614,43.877094972067,644
-122.37657480315,43.877094972067,828
-122.359842519685,43.877094972067,842
-122.34311023622,43.877094972067,924
-122.326377952756,43.877094972067,1055
-122.309645669291,43.877094972067,1165
-122.292913385827,43.877094972067,1139
-122.276181102362,43.877094972067,1132
-122.259448818898,43.877094972067,1163
-122.242716535433,43.877094972067,1072
-122.225984251968,43.877094972067,1133
-122.209251968504,43.877094972067,934
-122.192519685039,43.877094972067,870
-122.175787401575,43.877094972067,836
-122.15905511811,43.877094972067,919
-122.142322834646,43.877094972067,947
-122.125590551181,43.877094972067,940
-122.108858267717,43.877094972067,1258
-122.092125984252,43.877094972067,1489
-122.075393700787,43.877094972067,1286
-122.058661417323,43.877094972067,1000
-122.041929133858,43.877094972067,1384
-122.025196850394,43.877094972067,1556
-122.008464566929,43.877094972067,1643
-121.991732283465,43.877094972067,1770
-121.975,43.877094972067,1887
-126.225,43.8603351955307,-3022
-126.208267716535,43.8603351955307,-3017
-126.191535433071,43.8603351955307,-2871
-126.174803149606,43.8603351955307,-2847
-126.158070866142,43.8603351955307,-2868
-126.141338582677,43.8603351955307,-2898
-126.124606299213,43.8603351955307,-2927
-126.107874015748,43.8603351955307,-2950
-126.091141732283,43.8603351955307,-2971
-126.074409448819,43.8603351955307,-2990
-126.057677165354,43.8603351955307,-3002
-126.04094488189,43.8603351955307,-3004
-126.024212598425,43.8603351955307,-3024
-126.007480314961,43.8603351955307,-3026
-125.990748031496,43.8603351955307,-3023
-125.974015748031,43.8603351955307,-3024
-125.957283464567,43.8603351955307,-3023
-125.940551181102,43.8603351955307,-3024
-125.923818897638,43.8603351955307,-3026
-125.907086614173,43.8603351955307,-3018
-125.890354330709,43.8603351955307,-3015
-125.873622047244,43.8603351955307,-3016
-125.85688976378,43.8603351955307,-3019
-125.840157480315,43.8603351955307,-3022
-125.82342519685,43.8603351955307,-3022
-125.806692913386,43.8603351955307,-3027
-125.789960629921,43.8603351955307,-3032
-125.773228346457,43.8603351955307,-3033
-125.756496062992,43.8603351955307,-3033
-125.739763779528,43.8603351955307,-3038
-125.723031496063,43.8603351955307,-3044
-125.706299212598,43.8603351955307,-3042
-125.689566929134,43.8603351955307,-3043
-125.672834645669,43.8603351955307,-3045
-125.656102362205,43.8603351955307,-3047
-125.63937007874,43.8603351955307,-3050
-125.622637795276,43.8603351955307,-3050
-125.605905511811,43.8603351955307,-3051
-125.589173228346,43.8603351955307,-3051
-125.572440944882,43.8603351955307,-3052
-125.555708661417,43.8603351955307,-3052
-125.538976377953,43.8603351955307,-3052
-125.522244094488,43.8603351955307,-3054
-125.505511811024,43.8603351955307,-3056
-125.488779527559,43.8603351955307,-3055
-125.472047244094,43.8603351955307,-3057
-125.45531496063,43.8603351955307,-3059
-125.438582677165,43.8603351955307,-3059
-125.421850393701,43.8603351955307,-3059
-125.405118110236,43.8603351955307,-3059
-125.388385826772,43.8603351955307,-3041
-125.371653543307,43.8603351955307,-2967
-125.354921259843,43.8603351955307,-2440
-125.338188976378,43.8603351955307,-2357
-125.321456692913,43.8603351955307,-2228
-125.304724409449,43.8603351955307,-2121
-125.287992125984,43.8603351955307,-2033
-125.27125984252,43.8603351955307,-1866
-125.254527559055,43.8603351955307,-1709
-125.237795275591,43.8603351955307,-1699
-125.221062992126,43.8603351955307,-1688
-125.204330708661,43.8603351955307,-1670
-125.187598425197,43.8603351955307,-1669
-125.170866141732,43.8603351955307,-1569
-125.154133858268,43.8603351955307,-1511
-125.137401574803,43.8603351955307,-1494
-125.120669291339,43.8603351955307,-1384
-125.103937007874,43.8603351955307,-1351
-125.087204724409,43.8603351955307,-1312
-125.070472440945,43.8603351955307,-1200
-125.05374015748,43.8603351955307,-1139
-125.037007874016,43.8603351955307,-1116
-125.020275590551,43.8603351955307,-1079
-125.003543307087,43.8603351955307,-1103
-124.986811023622,43.8603351955307,-1130
-124.970078740157,43.8603351955307,-1116
-124.953346456693,43.8603351955307,-861
-124.936614173228,43.8603351955307,-638
-124.919881889764,43.8603351955307,-559
-124.903149606299,43.8603351955307,-496
-124.886417322835,43.8603351955307,-408
-124.86968503937,43.8603351955307,-340
-124.852952755906,43.8603351955307,-334
-124.836220472441,43.8603351955307,-333
-124.819488188976,43.8603351955307,-314
-124.802755905512,43.8603351955307,-298
-124.786023622047,43.8603351955307,-300
-124.769291338583,43.8603351955307,-314
-124.752559055118,43.8603351955307,-324
-124.735826771654,43.8603351955307,-326
-124.719094488189,43.8603351955307,-327
-124.702362204724,43.8603351955307,-325
-124.68562992126,43.8603351955307,-323
-124.668897637795,43.8603351955307,-323
-124.652165354331,43.8603351955307,-313
-124.635433070866,43.8603351955307,-296
-124.618700787402,43.8603351955307,-265
-124.601968503937,43.8603351955307,-238
-124.585236220472,43.8603351955307,-205
-124.568503937008,43.8603351955307,-192
-124.551771653543,43.8603351955307,-172
-124.535039370079,43.8603351955307,-161
-124.518307086614,43.8603351955307,-144
-124.50157480315,43.8603351955307,-132
-124.484842519685,43.8603351955307,-131
-124.46811023622,43.8603351955307,-127
-124.451377952756,43.8603351955307,-124
-124.434645669291,43.8603351955307,-121
-124.417913385827,43.8603351955307,-101
-124.401181102362,43.8603351955307,-111
-124.384448818898,43.8603351955307,-113
-124.367716535433,43.8603351955307,-114
-124.350984251968,43.8603351955307,-112
-124.334251968504,43.8603351955307,-112
-124.317519685039,43.8603351955307,-110
-124.300787401575,43.8603351955307,-107
-124.28405511811,43.8603351955307,-99
-124.267322834646,43.8603351955307,-92
-124.250590551181,43.8603351955307,-79
-124.233858267717,43.8603351955307,-67
-124.217125984252,43.8603351955307,-55
-124.200393700787,43.8603351955307,-39
-124.183661417323,43.8603351955307,-21
-124.166929133858,43.8603351955307,-3
-124.150196850394,43.8603351955307,29
-124.133464566929,43.8603351955307,76
-124.116732283465,43.8603351955307,43
-124.1,43.8603351955307,3
-124.083267716535,43.8603351955307,33
-124.066535433071,43.8603351955307,15
-124.049803149606,43.8603351955307,88
-124.033070866142,43.8603351955307,140
-124.016338582677,43.8603351955307,156
-123.999606299213,43.8603351955307,158
-123.982874015748,43.8603351955307,180
-123.966141732283,43.8603351955307,228
-123.949409448819,43.8603351955307,243
-123.932677165354,43.8603351955307,155
-123.91594488189,43.8603351955307,-9
-123.899212598425,43.8603351955307,185
-123.882480314961,43.8603351955307,265
-123.865748031496,43.8603351955307,264
-123.849015748031,43.8603351955307,283
-123.832283464567,43.8603351955307,315
-123.815551181102,43.8603351955307,280
-123.798818897638,43.8603351955307,305
-123.782086614173,43.8603351955307,295
-123.765354330709,43.8603351955307,263
-123.748622047244,43.8603351955307,228
-123.73188976378,43.8603351955307,193
-123.715157480315,43.8603351955307,234
-123.69842519685,43.8603351955307,297
-123.681692913386,43.8603351955307,267
-123.664960629921,43.8603351955307,238
-123.648228346457,43.8603351955307,260
-123.631496062992,43.8603351955307,344
-123.614763779528,43.8603351955307,302
-123.598031496063,43.8603351955307,322
-123.581299212598,43.8603351955307,360
-123.564566929134,43.8603351955307,400
-123.547834645669,43.8603351955307,306
-123.531102362205,43.8603351955307,291
-123.51437007874,43.8603351955307,279
-123.497637795276,43.8603351955307,292
-123.480905511811,43.8603351955307,315
-123.464173228346,43.8603351955307,353
-123.447440944882,43.8603351955307,310
-123.430708661417,43.8603351955307,244
-123.413976377953,43.8603351955307,228
-123.397244094488,43.8603351955307,226
-123.380511811024,43.8603351955307,246
-123.363779527559,43.8603351955307,227
-123.347047244094,43.8603351955307,275
-123.33031496063,43.8603351955307,280
-123.313582677165,43.8603351955307,310
-123.296850393701,43.8603351955307,330
-123.280118110236,43.8603351955307,282
-123.263385826772,43.8603351955307,322
-123.246653543307,43.8603351955307,260
-123.229921259843,43.8603351955307,216
-123.213188976378,43.8603351955307,234
-123.196456692913,43.8603351955307,288
-123.179724409449,43.8603351955307,362
-123.162992125984,43.8603351955307,394
-123.14625984252,43.8603351955307,407
-123.129527559055,43.8603351955307,364
-123.112795275591,43.8603351955307,359
-123.096062992126,43.8603351955307,395
-123.079330708661,43.8603351955307,325
-123.062598425197,43.8603351955307,314
-123.045866141732,43.8603351955307,219
-123.029133858268,43.8603351955307,180
-123.012401574803,43.8603351955307,206
-122.995669291339,43.8603351955307,427
-122.978937007874,43.8603351955307,490
-122.962204724409,43.8603351955307,597
-122.945472440945,43.8603351955307,735
-122.92874015748,43.8603351955307,773
-122.912007874016,43.8603351955307,840
-122.895275590551,43.8603351955307,896
-122.878543307087,43.8603351955307,836
-122.861811023622,43.8603351955307,735
-122.845078740157,43.8603351955307,548
-122.828346456693,43.8603351955307,447
-122.811614173228,43.8603351955307,356
-122.794881889764,43.8603351955307,329
-122.778149606299,43.8603351955307,359
-122.761417322835,43.8603351955307,498
-122.74468503937,43.8603351955307,732
-122.727952755906,43.8603351955307,715
-122.711220472441,43.8603351955307,629
-122.694488188976,43.8603351955307,516
-122.677755905512,43.8603351955307,474
-122.661023622047,43.8603351955307,339
-122.644291338583,43.8603351955307,314
-122.627559055118,43.8603351955307,323
-122.610826771654,43.8603351955307,357
-122.594094488189,43.8603351955307,570
-122.577362204724,43.8603351955307,629
